tipo_registo,fluxo,ano,periodo,cenario,seccao_sh,continente,pais,latitude,longitude,provincia,indice,cobertura,exportacoes_mil_usd,importacoes_mil_usd,saldo_mil_usd,valor_mil_usd
parceiro,EXP,2025,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,940.927
parceiro,EXP,2024,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,244.274
parceiro,EXP,2022,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,437.026
parceiro,EXP,2025,,,,Europa,Slovak Republic,48.669,19.699,,,,,,,0.385
parceiro,EXP,2023,,,,Europa,Jersey,49.2144,-2.1313,,,,,,,9.085
parceiro,EXP,2022,,,,Europa,Jersey,49.2144,-2.1313,,,,,,,20.488
parceiro,EXP,2025,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,5940.059
parceiro,EXP,2024,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,5559.656
parceiro,EXP,2023,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,22102.889
parceiro,EXP,2022,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,32427.285
parceiro,EXP,2024,,,,Europa,República Checa,49.8175,15.473,,,,,,,223.808
parceiro,EXP,2023,,,,Europa,República Checa,49.8175,15.473,,,,,,,64.55
parceiro,EXP,2022,,,,Europa,República Checa,49.8175,15.473,,,,,,,77.378
parceiro,EXP,2025,,,,Europa,República Checa,49.8175,15.473,,,,,,,18.555
parceiro,EXP,2025,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,163559.329
parceiro,EXP,2024,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,123167.675
parceiro,EXP,2023,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,105526.529
parceiro,EXP,2023,,,,Europa,União Europeia,50.8503,4.3517,,,,,,,4.816
parceiro,EXP,2022,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,110632.194
parceiro,EXP,2025,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,10178.537
parceiro,EXP,2024,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,12340.706
parceiro,EXP,2023,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,20312.891
parceiro,EXP,2022,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,16397.662
parceiro,EXP,2025,,,,Europa,Polónia,51.9194,19.1451,,,,,,,26469.623
parceiro,EXP,2024,,,,Europa,Polónia,51.9194,19.1451,,,,,,,102341.591
parceiro,EXP,2023,,,,Europa,Polónia,51.9194,19.1451,,,,,,,48376.909
parceiro,EXP,2022,,,,Europa,Polónia,51.9194,19.1451,,,,,,,134912.007
parceiro,EXP,2025,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,143406.679
parceiro,EXP,2024,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,172117.624
parceiro,EXP,2023,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,302215.143
parceiro,EXP,2022,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,314052.898
parceiro,EXP,2025,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,11350.904
parceiro,EXP,2024,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,9.405
parceiro,EXP,2023,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,16.363
parceiro,EXP,2022,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,15.348
parceiro,EXP,2024,,,,Europa,Ilha do Homen,54.2361,-4.5481,,,,,,,0.095
parceiro,EXP,2022,,,,Europa,Ilha do Homen,54.2361,-4.5481,,,,,,,128.161
parceiro,EXP,2023,,,,Europa,Lituânia,55.1694,23.8813,,,,,,,0.426
parceiro,EXP,2025,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,538123.772
parceiro,EXP,2024,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,329974.913
parceiro,EXP,2023,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,394941.944
parceiro,EXP,2022,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,985390.965
parceiro,EXP,2025,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,10966.692
parceiro,EXP,2024,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,21987.27
parceiro,EXP,2023,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,7960.39
parceiro,EXP,2022,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,20325.048
parceiro,EXP,2025,,,,América,Canadá,56.1304,-106.3468,,,,,,,739.761
parceiro,EXP,2025,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,621.373
parceiro,EXP,2024,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,1283.579
parceiro,EXP,2023,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,130.812
parceiro,EXP,2022,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,621.738
parceiro,EXP,2024,,,,Europa,Letónia,56.8796,24.6032,,,,,,,17.328
parceiro,EXP,2023,,,,Europa,Letónia,56.8796,24.6032,,,,,,,133.968
parceiro,EXP,2025,,,,Europa,Suécia,60.1282,18.6435,,,,,,,2980.915
parceiro,EXP,2024,,,,Europa,Suécia,60.1282,18.6435,,,,,,,2896.242
parceiro,EXP,2023,,,,Europa,Suécia,60.1282,18.6435,,,,,,,1253.151
parceiro,EXP,2022,,,,Europa,Suécia,60.1282,18.6435,,,,,,,1862.265
parceiro,EXP,2025,,,,Europa,Noruega,60.472,8.4689,,,,,,,247.195
parceiro,EXP,2024,,,,Europa,Noruega,60.472,8.4689,,,,,,,11.758
parceiro,EXP,2023,,,,Europa,Noruega,60.472,8.4689,,,,,,,270.378
parceiro,EXP,2022,,,,Europa,Noruega,60.472,8.4689,,,,,,,69.319
parceiro,EXP,2025,,,,Ásia,Rússia,61.524,105.3188,,,,,,,0.04
parceiro,EXP,2024,,,,Ásia,Rússia,61.524,105.3188,,,,,,,268.706
parceiro,EXP,2023,,,,Ásia,Rússia,61.524,105.3188,,,,,,,272.22
parceiro,EXP,2022,,,,Ásia,Rússia,61.524,105.3188,,,,,,,1601.765
parceiro,EXP,2025,,,,Europa,Rússia,61.524,105.3188,,,,,,,97.701
parceiro,EXP,2024,,,,Europa,Ilhas Faroé,61.8926,-6.9118,,,,,,,1.304
parceiro,EXP,2025,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,16.807
parceiro,EXP,2025,,,,Europa,Alanda,61.9241,25.7482,,,,,,,5.469
parceiro,EXP,2024,,,,Europa,Alanda,61.9241,25.7482,,,,,,,54.111
parceiro,EXP,2024,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,19.832
parceiro,EXP,2023,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,116.398
parceiro,EXP,2023,,,,Europa,Alanda,61.9241,25.7482,,,,,,,65.138
parceiro,EXP,2022,,,,Europa,Alanda,61.9241,25.7482,,,,,,,8.841
parceiro,EXP,2022,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,14.114
parceiro,EXP,2025,,,,Europa,Iceland,64.9631,-19.0208,,,,,,,14.938
parceiro,EXP,2024,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,10.608
parceiro,EXP,2023,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,27.185
parceiro,EXP,2022,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,7.609
parceiro,EXP,2025,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,1.651
parceiro,EXP,2025,,,,Não classificado,Ascension Islands,0,0,,,,,,,3.708
parceiro,EXP,2025,,,,0,ZEE; ZFI MOCAMBIQUE,0,0,,,,,,,10575.752
parceiro,EXP,2025,,,,Ásia,TIMOR LESTE,-8.8742,125.7275,,,,,,,1.95
parceiro,EXP,2025,,,,#N/A,European Union,0,0,,,,,,,0.02
parceiro,EXP,2025,,,,Europa,Macedónia,0,0,,,,,,,844.103
parceiro,EXP,2024,,,,África,África  do Sul,-30.5595,22.9375,,,,,,,1118371.616
parceiro,EXP,2024,,,,0,Moçambique,0,0,,,,,,,869.265
parceiro,EXP,2023,,,,África,África  do Sul,-30.5595,22.9375,,,,,,,1017259.882
parceiro,EXP,2023,,,,#N/A,Ilhas Svalbard  e Mayen,0,0,,,,,,,3.847
parceiro,IMP,2022,,,,África,África do Sul,-30.5595,22.9375,,,,,,,2289934.81
parceiro,IMP,2022,,,,Ásia,Japão,36.2048,138.2529,,,,,,,219042.435
parceiro,IMP,2022,,,,América do Norte,Estados Unidos,37.0902,-95.7129,,,,,,,218886.057
parceiro,IMP,2022,,,,Ásia,Tailândia,15.87,100.9925,,,,,,,104077.697
parceiro,IMP,2022,,,,Oceania,Austrália,-25.2744,133.7751,,,,,,,231305.655
parceiro,IMP,2022,,,,Ásia,Emirados Árabes Unidos,23.4241,53.8478,,,,,,,1465904.006
parceiro,IMP,2022,,,,Ásia,China,35.8617,104.1954,,,,,,,1060884.512
parceiro,IMP,2022,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,89142.31
parceiro,IMP,2022,,,,Ásia,Índia,20.5937,78.9629,,,,,,,842241.315
parceiro,IMP,2022,,,,América do Sul,Brasil,-14.235,-51.9253,,,,,,,59247.655
parceiro,IMP,2022,,,,Ásia,Turquia,38.9637,35.2433,,,,,,,58388.903
parceiro,IMP,2022,,,,Ásia,Hong Kong,22.3964,114.1095,,,,,,,89148.031
parceiro,IMP,2022,,,,África,Malaui,-13.2543,34.3015,,,,,,,12746.825
parceiro,IMP,2022,,,,Ásia,Rússia,61.524,105.3188,,,,,,,70087.131
parceiro,IMP,2022,,,,África,Etiópia,9.145,40.4897,,,,,,,357.73
parceiro,IMP,2022,,,,Ásia,Singapura,1.3521,103.8198,,,,,,,679308.228
parceiro,IMP,2022,,,,Europa,Suécia,60.1282,18.6435,,,,,,,6757.439
parceiro,IMP,2022,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,55938.115
parceiro,IMP,2022,,,,Europa,Portugal,39.3999,-8.2245,,,,,,,277261.895
parceiro,IMP,2022,,,,África,Essuatíni,-26.5225,31.4659,,,,,,,61959.912
parceiro,IMP,2022,,,,Ásia,Coreia do Sul,35.9078,127.7669,,,,,,,4695326.843
parceiro,IMP,2022,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,52216.771
parceiro,IMP,2022,,,,Ásia,Afeganistão,33.9391,67.71,,,,,,,637.18
parceiro,IMP,2022,,,,Ásia,Qatar,25.3548,51.1839,,,,,,,5155.068
parceiro,IMP,2022,,,,Ásia,Arábia Saudita,23.8859,45.0792,,,,,,,262452.326
parceiro,IMP,2022,,,,África,Egipto,26.8206,30.8025,,,,,,,7197.419
parceiro,IMP,2022,,,,África,Congo,-0.228,15.8277,,,,,,,362.86
parceiro,IMP,2022,,,,Ásia,Paquistão,30.3753,69.3451,,,,,,,83093.653
parceiro,IMP,2022,,,,África,Angola,-11.2027,17.8739,,,,,,,1044.919
parceiro,IMP,2022,,,,América do Norte,República Dominicana,18.7357,-70.1627,,,,,,,217.855
parceiro,IMP,2022,,,,Europa,França,46.6034,1.8883,,,,,,,86243.553
parceiro,IMP,2022,,,,África,Botsuana,-22.3285,24.6849,,,,,,,4704.361
parceiro,IMP,2022,,,,Ásia,Vietname,14.0583,108.2772,,,,,,,62926.399
parceiro,IMP,2022,,,,América do Norte,Jamaica,18.1096,-77.2975,,,,,,,64.48
parceiro,IMP,2022,,,,África,Zimbabué,-19.0154,29.1549,,,,,,,32256.36
parceiro,IMP,2022,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,17307.188
parceiro,IMP,2022,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,66862.922
parceiro,IMP,2022,,,,África,Marrocos,31.7917,-7.0926,,,,,,,1526.975
parceiro,IMP,2022,,,,África,Maurícias,-20.3484,57.5522,,,,,,,135713.346
parceiro,IMP,2022,,,,Ásia,Malásia,4.2105,101.9758,,,,,,,157643.014
parceiro,IMP,2022,,,,Europa,Jersey,49.2144,-2.1313,,,,,,,42.759
parceiro,IMP,2022,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,9406.627
parceiro,IMP,2022,,,,Europa,Ilha do Homen,54.2361,-4.5481,,,,,,,113.457
parceiro,IMP,2022,,,,Europa,Bósnia e Herzegovina,43.9159,17.6791,,,,,,,1.967
parceiro,IMP,2022,,,,Europa,Itália,41.8719,12.5674,,,,,,,52304.472
parceiro,IMP,2022,,,,África,Seicheles,-4.6796,55.492,,,,,,,472.848
parceiro,IMP,2022,,,,Ásia,Taiwan,23.6978,120.9605,,,,,,,47430.928
parceiro,IMP,2022,,,,América do Norte,Antilhas Holandesas,12.2261,-69.0601,,,,,,,2129.192
parceiro,IMP,2022,,,,Ásia,Indonésia,-0.7893,113.9213,,,,,,,61071.735
parceiro,IMP,2022,,,,Oceania,Papua Nova Guiné,-6.3149,143.9555,,,,,,,0.975
parceiro,IMP,2022,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,1415.472
parceiro,IMP,2022,,,,Ásia,Filipinas,12.8797,121.774,,,,,,,154.177
parceiro,IMP,2022,,,,África,Quénia,-1.2864,36.8172,,,,,,,12892.875
parceiro,IMP,2022,,,,Ásia,Barém,26.0667,50.5577,,,,,,,74523.706
parceiro,IMP,2022,,,,Europa,Espanha,40.4637,-3.7492,,,,,,,69729.385
parceiro,IMP,2022,,,,Ásia,Coreia do Norte,40.3399,127.5101,,,,,,,5864.396
parceiro,IMP,2022,,,,Europa,República Checa,49.8175,15.473,,,,,,,4027.378
parceiro,IMP,2022,,,,Europa,Noruega,60.472,8.4689,,,,,,,9116.347
parceiro,IMP,2022,,,,América do Sul,Panamá,8.538,-80.7821,,,,,,,593.937
parceiro,IMP,2022,,,,Europa,Roménia,45.9432,24.9668,,,,,,,1350.793
parceiro,IMP,2022,,,,África,Costa do Marfim,7.54,-5.5471,,,,,,,2401.094
parceiro,IMP,2022,,,,África,Gana,7.9465,-1.0232,,,,,,,289.965
parceiro,IMP,2022,,,,Ásia,Omã,21.4735,55.9754,,,,,,,71403.286
parceiro,IMP,2022,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,6612.092
parceiro,IMP,2022,,,,América do Norte,México,23.6345,-102.5528,,,,,,,13374.827
parceiro,IMP,2022,,,,África,Nigéria,9.082,8.6753,,,,,,,132.722
parceiro,IMP,2022,,,,Europa,Polónia,51.9194,19.1451,,,,,,,15376.996
parceiro,IMP,2022,,,,África,Tanzânia,-6.369,34.8888,,,,,,,59572.234
parceiro,IMP,2022,,,,Europa,Suíça,46.8182,8.2275,,,,,,,185339.214
parceiro,IMP,2022,,,,Ásia,Chipre,35.1264,33.4299,,,,,,,3629.733
parceiro,IMP,2022,,,,Europa,Eslovénia,46.1512,14.9955,,,,,,,976.611
parceiro,IMP,2022,,,,América do Sul,Argentina,-38.4161,-63.6167,,,,,,,114250.146
parceiro,IMP,2022,,,,Europa,Lituânia,55.1694,23.8813,,,,,,,32635.751
parceiro,IMP,2022,,,,Europa,Alanda,61.9241,25.7482,,,,,,,1143.091
parceiro,IMP,2022,,,,Europa,República Eslovaca,48.669,19.699,,,,,,,975.211
parceiro,IMP,2022,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,33098.997
parceiro,IMP,2022,,,,América do Norte,Dominica,15.415,-61.371,,,,,,,14.418
parceiro,IMP,2022,,,,África,Gabão,-0.8037,11.6094,,,,,,,19.107
parceiro,IMP,2022,,,,América do Norte,Grenada,12.1165,-61.679,,,,,,,19.453
parceiro,IMP,2022,,,,Europa,Gibraltar,36.1408,-5.3536,,,,,,,1018.837
parceiro,IMP,2022,,,,América do Sul,Trindade e Tobago,10.6918,-61.2225,,,,,,,94.843
parceiro,IMP,2022,,,,África,Uganda,1.3733,32.2903,,,,,,,1510.877
parceiro,IMP,2022,,,,Ásia,Uzbequistão,41.3775,64.5853,,,,,,,1.667
parceiro,IMP,2022,,,,África,Zâmbia,-13.1339,27.8493,,,,,,,28413.231
parceiro,IMP,2022,,,,Ásia,Sri Lanka,7.8731,80.7718,,,,,,,1550.185
parceiro,IMP,2022,,,,América do Norte,São Martinho,18.0708,-63.0501,,,,,,,1.275
parceiro,IMP,2022,,,,África,Reunião,-21.1151,55.5364,,,,,,,679.147
parceiro,IMP,2022,,,,Ásia,Bangladesh,23.685,90.3563,,,,,,,1502.343
parceiro,IMP,2022,,,,Ásia,Arménia,40.0691,45.0382,,,,,,,2052.674
parceiro,IMP,2022,,,,Europa,Liechtenstein,47.166,9.5554,,,,,,,35.721
parceiro,IMP,2022,,,,África,Lesoto,-29.6099,28.2336,,,,,,,266.02
parceiro,IMP,2022,,,,África,Namíbia,-22.9576,18.4904,,,,,,,47818.588
parceiro,IMP,2022,,,,Ásia,Butão,27.5142,90.4336,,,,,,,35.194
parceiro,IMP,2022,,,,América do Sul,Paraguai,-23.4425,-58.4438,,,,,,,1185.661
parceiro,IMP,2022,,,,Europa,Áustria,47.5162,14.5501,,,,,,,10869.177
parceiro,IMP,2022,,,,Ásia,Israel,31.0461,34.8516,,,,,,,1305.864
parceiro,IMP,2022,,,,América do Sul,Chile,-35.6751,-71.543,,,,,,,4559.049
parceiro,IMP,2022,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,13.512
parceiro,IMP,2022,,,,África,Tunísia,33.8869,9.5375,,,,,,,4890.658
parceiro,IMP,2022,,,,África,Libéria,6.4281,-9.4295,,,,,,,1562.918
parceiro,IMP,2022,,,,Europa,Letónia,56.8796,24.6032,,,,,,,14711.846
parceiro,IMP,2022,,,,África,Madagáscar,-18.7669,46.8691,,,,,,,602.805
parceiro,IMP,2022,,,,Europa,Bulgária,42.7339,25.4858,,,,,,,7087.504
parceiro,IMP,2022,,,,América do Sul,Equador,-1.8312,-78.1834,,,,,,,0.203
parceiro,IMP,2022,,,,América do Norte,Santa Lúcia,13.9094,-60.9789,,,,,,,5.232
parceiro,IMP,2022,,,,América do Norte,Porto Rico,18.2208,-66.5901,,,,,,,26.487
parceiro,IMP,2022,,,,África,Senegal,14.4974,-14.4524,,,,,,,152.289
parceiro,IMP,2022,,,,Ásia,Quirguistão,41.2044,74.7661,,,,,,,143.352
parceiro,IMP,2022,,,,Ásia,Iémen,15.5527,48.5164,,,,,,,554.231
parceiro,IMP,2022,,,,Ásia,Líbano,33.8547,35.8623,,,,,,,1163.714
parceiro,IMP,2022,,,,América do Sul,Colômbia,4.5709,-74.2973,,,,,,,928.905
parceiro,IMP,2022,,,,Europa,Malta,35.9375,14.3754,,,,,,,102.05
parceiro,IMP,2022,,,,Europa,Hungria,47.1625,19.5033,,,,,,,2916.984
parceiro,IMP,2022,,,,Europa,Sérvia,44.0165,21.0059,,,,,,,151.988
parceiro,IMP,2022,,,,Ásia,Síria,34.8021,38.9968,,,,,,,33.984
parceiro,IMP,2022,,,,Europa,San Marino,43.9424,12.4578,,,,,,,1.891
parceiro,IMP,2022,,,,África,Camarões,7.3697,12.3547,,,,,,,397.873
parceiro,IMP,2022,,,,Ásia,Myanmar,21.9162,95.956,,,,,,,4.837
parceiro,IMP,2022,,,,Ásia,Camboja,12.5657,104.991,,,,,,,37.864
parceiro,IMP,2022,,,,África,Chade,15.4542,18.7322,,,,,,,16.06
parceiro,IMP,2022,,,,América do Sul,Venezuela,6.4238,-66.5897,,,,,,,17.52
parceiro,IMP,2022,,,,Europa,Georgia,42.3154,43.3569,,,,,,,118.812
parceiro,IMP,2022,,,,Ásia,Cazaquistão,48.0196,66.9237,,,,,,,9.43
parceiro,IMP,2022,,,,América do Sul,Uruguai,-32.5228,-55.7658,,,,,,,993.57
parceiro,IMP,2022,,,,América do Norte,Nicarágua,12.8654,-85.2072,,,,,,,25.664
parceiro,IMP,2022,,,,Europa,Bielorrússia,53.7098,27.9534,,,,,,,13.184
parceiro,IMP,2022,,,,Europa,Estónia,58.5953,25.0136,,,,,,,277.388
parceiro,IMP,2022,,,,África,Jiboti,11.8251,42.5903,,,,,,,51.974
parceiro,IMP,2022,,,,América do Norte,EUA Territórios Insulares,13.4443,144.7937,,,,,,,9.918
parceiro,IMP,2022,,,,Oceania,Ilha Norfolk,-29.0408,167.9547,,,,,,,0.259
parceiro,IMP,2022,,,,Ásia,Jordânia,30.5852,36.2384,,,,,,,22371.17
parceiro,IMP,2022,,,,Antártica,Ilha Bouvet,-54.4208,3.3464,,,,,,,2.734
parceiro,IMP,2022,,,,Ásia,Brunei,4.5353,114.7277,,,,,,,6.838
parceiro,IMP,2022,,,,Ásia,Koweit,29.3117,47.4818,,,,,,,30107.393
parceiro,IMP,2022,,,,África,Sudão do Sul,6.877,31.307,,,,,,,40.169
parceiro,IMP,2022,,,,Europa,Grécia,39.0742,21.8243,,,,,,,589.026
parceiro,IMP,2022,,,,Europa,Andorra,42.5063,1.5218,,,,,,,17.589
parceiro,IMP,2022,,,,América do Norte,Antigua e Barbuda,17.0608,-61.7964,,,,,,,16.604
parceiro,IMP,2022,,,,Ásia,Macau,22.1987,113.5439,,,,,,,115.776
parceiro,IMP,2022,,,,Oceania,Ilhas Marshall,7.1315,171.1845,,,,,,,4.175
parceiro,IMP,2022,,,,América do Norte,Barbados,13.1939,-59.5432,,,,,,,9.025
parceiro,IMP,2022,,,,África,Benin,9.3077,2.3158,,,,,,,39.655
parceiro,IMP,2022,,,,Oceania,Fiji,-16.5782,179.4144,,,,,,,43.076
parceiro,IMP,2022,,,,América do Sul,Ilhas Falkland,-51.7963,-59.5236,,,,,,,1.881
parceiro,IMP,2022,,,,Ásia,Iraque,33.2232,43.6793,,,,,,,34.158
parceiro,IMP,2022,,,,Oceania,Quiribati,1.4518,173.0373,,,,,,,13.476
parceiro,IMP,2022,,,,Oceania,Nova Zelândia,-40.9006,174.886,,,,,,,3620.68
parceiro,IMP,2022,,,,Europa,Albânia,41.1533,20.1683,,,,,,,132.399
parceiro,IMP,2022,,,,América do Sul,Peru,-9.1899,-75.0152,,,,,,,21.991
parceiro,IMP,2022,,,,África,Togo,8.6195,0.8248,,,,,,,11.571
parceiro,IMP,2022,,,,América do Norte,São Bartolomeu,17.896,-62.8508,,,,,,,0.101
parceiro,IMP,2022,,,,América do Sul,Bolívia,-16.2902,-63.5887,,,,,,,0.143
parceiro,IMP,2022,,,,América do Norte,Ilhas Turks e Caicos,21.694,-71.7979,,,,,,,31.503
parceiro,IMP,2022,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,264.316
parceiro,IMP,2022,,,,África,Guiné Equatorial,1.6508,10.2679,,,,,,,4631.895
parceiro,IMP,2022,,,,América do Norte,Bonaire,12.1784,-68.2385,,,,,,,0.282
parceiro,IMP,2022,,,,Oceania,Samoa Americana,-14.271,-170.1322,,,,,,,25.781
parceiro,IMP,2022,,,,América do Norte,Honduras,15.2,-86.2419,,,,,,,32.254
parceiro,IMP,2022,,,,América do Norte,Ilhas Virgens Britânicas,18.4207,-64.6399,,,,,,,11.854
parceiro,IMP,2022,,,,África,Sudão,12.8628,30.2176,,,,,,,78.926
parceiro,IMP,2022,,,,África,Argélia,28.0339,1.6596,,,,,,,18.578
parceiro,IMP,2022,,,,América do Norte,Belize,17.1899,-88.4976,,,,,,,1.934
parceiro,IMP,2022,,,,América do Norte,Bahamas,25.0343,-77.3963,,,,,,,5518.78
parceiro,IMP,2022,,,,Ásia,Azerbaijão,40.1431,47.5769,,,,,,,5.601
parceiro,IMP,2022,,,,África,Saara Ocidental,24.2155,-12.8858,,,,,,,0.3
parceiro,IMP,2022,,,,Ásia,Nepal,28.3949,84.124,,,,,,,7.406
parceiro,IMP,2022,,,,Europa,Croácia,45.1,15.2,,,,,,,167.936
parceiro,IMP,2022,,,,América do Norte,Guadalupe,16.265,-61.551,,,,,,,95.601
parceiro,IMP,2022,,,,Europa,Mónaco,43.7333,7.4167,,,,,,,0.053
parceiro,IMP,2022,,,,América do Norte,Guatemala,15.7835,-90.2308,,,,,,,0.221
parceiro,IMP,2022,,,,Oceania,Toquelau,-9.2,-171.8484,,,,,,,67.872
parceiro,IMP,2022,,,,América do Norte,Aruba,12.5211,-69.9683,,,,,,,17.841
parceiro,IMP,2022,,,,Oceania,Samoa,-13.759,-172.1046,,,,,,,8.766
parceiro,IMP,2022,,,,Oceania,Polinésia Francesa,-17.6797,-149.4068,,,,,,,2.621
parceiro,IMP,2022,,,,Zona Neutra,Zona Neutra,29.9792,31.1342,,,,,,,485.123
parceiro,IMP,2022,,,,América do Norte,Ilhas Virgens Americanas,18.3358,-64.8963,,,,,,,50.923
parceiro,IMP,2022,,,,África,Mali,17.5707,-3.9962,,,,,,,1.512
parceiro,IMP,2022,,,,Europa,Macedónia do Norte,41.6086,21.7453,,,,,,,20.693
parceiro,IMP,2022,,,,América do Norte,Martinica,14.6415,-61.0242,,,,,,,0.005
parceiro,IMP,2022,,,,Oceania,Tonga,-21.1789,-175.1982,,,,,,,0.097
parceiro,IMP,2022,,,,África,Somália,5.1521,46.1996,,,,,,,11.723
parceiro,IMP,2022,,,,América do Norte,Gronelândia,71.7069,-42.6043,,,,,,,65.222
parceiro,IMP,2022,,,,Oceania,Palau,7.515,134.5825,,,,,,,27.436
parceiro,IMP,2022,,,,Oceania,Terras Austrais Francesas,-49.2804,69.3486,,,,,,,2.025
parceiro,IMP,2022,,,,Oceania,Niue,-19.0544,-169.8672,,,,,,,2.244
parceiro,IMP,2022,,,,África,Serra Leoa,8.4606,-11.7799,,,,,,,1858.707
parceiro,IMP,2022,,,,África,Ruanda,-1.9403,29.8739,,,,,,,16.765
parceiro,IMP,2022,,,,África,Burquina Fasso,12.2383,-1.5616,,,,,,,685.016
parceiro,IMP,2022,,,,África,Burundi,-3.3731,29.9189,,,,,,,0.535
parceiro,IMP,2022,,,,África,Guiné,9.9456,-9.6966,,,,,,,13.753
parceiro,IMP,2022,,,,Europa,Ilhas Faroé,61.8926,-6.9118,,,,,,,0.366
parceiro,IMP,2022,,,,Oceania,Ilhas Heard,-53.0818,73.5042,,,,,,,0.453
parceiro,IMP,2022,,,,Oceania,Vanuatu,-15.3767,166.9592,,,,,,,0.264
parceiro,IMP,2022,,,,África,Maiote,-12.8275,45.1662,,,,,,,7.105
parceiro,IMP,2022,,,,África,RD Congo,-4.0383,21.7587,,,,,,,17.754
parceiro,IMP,2022,,,,América do Norte,Cuba,21.5218,-77.7812,,,,,,,5.368
parceiro,IMP,2022,,,,África,República Centro-Africana,6.6111,20.9394,,,,,,,0.038
parceiro,IMP,2022,,,,América do Norte,Costa Rica,9.7489,-83.7534,,,,,,,5.716
parceiro,IMP,2022,,,,África,Gâmbia,13.4432,-15.3101,,,,,,,0.075
parceiro,IMP,2022,,,,Ásia,Território Britânico no Oceano,-6.3432,71.8765,,,,,,,0.721
parceiro,IMP,2022,,,,Ásia,Tajiquistão,38.861,71.2761,,,,,,,0.015
parceiro,IMP,2022,,,,Ásia,Timor-Leste,-8.8742,125.7275,,,,,,,1.154
parceiro,IMP,2022,,,,Europa,Estado de Vaticano,41.9029,12.4534,,,,,,,0.088
parceiro,IMP,2022,,,,Oceania,Pitcairn,-24.3768,-128.3242,,,,,,,0.304
parceiro,IMP,2022,,,,África,Níger,17.6078,8.0817,,,,,,,0.229
parceiro,IMP,2022,,,,África,São Tomé e Príncipe,0.1864,6.6131,,,,,,,2.745
parceiro,IMP,2022,,,,Europa,Moldávia,47.4116,28.3699,,,,,,,0.228
parceiro,IMP,2022,,,,América do Norte,El Salvador,13.7942,-88.8965,,,,,,,0.551
parceiro,IMP,2022,,,,África,Eritreia,15.1794,39.7823,,,,,,,22.883
parceiro,IMP,2022,,,,América do Sul,Suriname,3.9193,-56.0278,,,,,,,1.071
parceiro,IMP,2022,,,,Ásia,Laos,19.8563,102.4955,,,,,,,5.88
parceiro,IMP,2022,,,,Ásia,Maldivas,3.2028,73.2207,,,,,,,1.269
